transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered
TXN000324,484.2,UPI,Insufficient Funds,136,21,5,2,3.94,644.45,1,0
TXN000325,1127.51,Wallet,Insufficient Funds,593,14,1,0,16.66,1522.72,0,1
TXN000326,10190.76,Card,Bank Decline,490,12,3,0,4.87,941.45,0,1
TXN000327,358.42,Card,Bank Decline,364,21,2,0,2.51,1483.97,0,0
TXN000328,1764.18,Card,Bank Decline,391,22,2,1,60.09,274.73,1,1
TXN000329,820.18,UPI,Network Error,260,19,6,0,8.55,1578.47,0,1
TXN000330,2071.87,UPI,Authentication Failed,841,14,2,0,40.41,1462.69,1,1
TXN000331,3430.79,UPI,Expired Card,1197,20,4,0,21.94,1271.35,0,1
TXN000332,774.63,Card,Network Error,802,21,4,0,7.71,866.76,0,1
TXN000333,3001.96,UPI,Insufficient Funds,475,16,5,1,2.76,1524.77,0,0
TXN000334,8095.66,UPI,Expired Card,499,18,4,0,33.16,1367.94,1,1
TXN000335,1164.03,UPI,Insufficient Funds,926,24,5,0,39.99,795.77,0,1
TXN000336,2222.53,UPI,Limit Exceeded,1368,23,4,4,3.63,1379.95,1,0
TXN000337,644.58,Net Banking,Bank Decline,57,14,2,3,17.82,713.04,0,1
TXN000338,1115.81,Card,Bank Decline,1086,15,3,2,14.9,358.02,1,1
TXN000339,935.42,Card,Bank Decline,79,11,6,3,47.44,768.55,0,0
TXN000340,2246.76,UPI,Authentication Failed,606,23,2,1,18.78,1496.9,0,0
TXN000341,3242.85,Card,Insufficient Funds,58,20,4,2,5.68,1031.67,0,0
TXN000342,993.58,Card,Network Error,131,20,4,0,22.64,1195.18,0,1
TXN000343,4360.14,UPI,Insufficient Funds,268,16,5,1,13.51,418.38,0,1
TXN000344,4346.14,Card,Expired Card,961,24,8,0,7.68,1063.55,1,0
TXN000345,2349.99,UPI,Authentication Failed,336,14,5,0,16.84,1144.78,0,1
TXN000346,689.23,Card,Bank Decline,1353,18,3,0,59.01,1719.14,0,1
TXN000347,632.29,Card,Network Error,247,16,2,0,30.61,2176.54,0,1
TXN000348,527.87,UPI,Authentication Failed,1315,17,4,1,24.42,1224.24,0,1
TXN000349,2576.66,UPI,Network Error,1294,12,5,0,1.43,1576.54,0,0
TXN000350,368.49,Card,Network Error,1329,20,10,0,2.32,414.15,1,1
TXN000351,2016.57,Card,Network Error,1235,19,4,0,17.06,1483.19,0,1
TXN000352,414.47,Net Banking,Expired Card,297,13,5,0,0.58,1257.53,0,1
TXN000353,2301.21,Card,Insufficient Funds,217,21,3,2,18.52,1655.17,1,1
TXN000354,1113.76,UPI,Limit Exceeded,1396,21,8,1,6.47,724.89,0,0
TXN000355,3641.95,UPI,Bank Decline,1494,23,6,3,3.16,1279.34,0,1
TXN000356,3063.49,Card,Insufficient Funds,725,18,2,1,0.85,476.56,1,1
TXN000357,3990.05,UPI,Limit Exceeded,328,17,4,0,4.28,724.57,0,0
TXN000358,4083.61,Card,Bank Decline,364,25,3,0,21.43,593.63,0,1
TXN000359,1247.96,Net Banking,Insufficient Funds,923,16,4,0,10.74,304.09,1,0
TXN000360,386.48,Card,Expired Card,100,10,2,2,0.6,1374.29,0,1
TXN000361,425.27,UPI,Authentication Failed,717,14,3,1,1.29,833.86,0,1
TXN000362,167.64,Card,Authentication Failed,175,14,5,0,15.77,1486.03,1,1
TXN000363,413.52,Card,Authentication Failed,1327,21,2,1,32.68,847.57,0,0
TXN000364,1166.71,Card,Authentication Failed,522,19,2,2,16.32,710.88,0,0
TXN000365,662.69,Net Banking,Insufficient Funds,104,13,2,0,8.75,785.38,0,1
TXN000366,932.51,UPI,Bank Decline,356,25,5,1,10.32,1553.25,0,0
TXN000367,1708.62,Wallet,Limit Exceeded,742,20,2,2,9.19,1867.54,0,1
TXN000368,834.09,Net Banking,Bank Decline,585,19,7,0,40.89,628.24,0,0
TXN000369,399.56,UPI,Network Error,847,22,1,3,2.98,1264.69,0,0
TXN000370,1045.33,UPI,Network Error,407,17,5,2,8.65,2707.91,0,1
TXN000371,488.51,UPI,Bank Decline,757,24,5,0,6.63,1255.99,1,1
TXN000372,859.45,UPI,Authentication Failed,1481,9,3,0,16.01,949.35,0,0
TXN000373,3672.03,UPI,Network Error,827,17,3,3,21.2,1731.88,0,1
TXN000374,859.67,Card,Bank Decline,1449,17,3,2,13.11,1196.09,0,1
TXN000375,5398.42,UPI,Authentication Failed,1034,17,5,2,85.73,820.57,0,0
TXN000376,3977.75,UPI,Network Error,1354,25,3,4,5.28,862.18,0,1
TXN000377,651.08,Net Banking,Insufficient Funds,375,17,2,0,0.34,718.06,1,0
TXN000378,403.42,UPI,Network Error,1425,17,4,0,23.14,753.81,0,0
TXN000379,1045.97,Net Banking,Limit Exceeded,562,17,5,0,5.05,1535.46,1,0
TXN000380,3096.4,UPI,Limit Exceeded,1149,18,4,3,63.51,2252.36,0,1
TXN000381,705.44,UPI,Limit Exceeded,1011,21,4,1,29.3,1049.24,0,0
TXN000382,2483.15,Card,Expired Card,972,19,4,3,17.71,1895.71,1,0
TXN000383,3253.86,Card,Bank Decline,1021,16,4,0,21.94,1497.32,0,1
TXN000384,546.41,Net Banking,Authentication Failed,1220,14,1,2,28.94,917.67,0,1
TXN000385,596.78,Card,Authentication Failed,1446,14,2,0,20.76,546.1,0,0
TXN000386,2082.65,Net Banking,Insufficient Funds,820,16,4,1,6.79,1418.06,1,0
TXN000387,1257.23,UPI,Insufficient Funds,112,13,2,0,12.71,1742.13,1,0
TXN000388,591.43,UPI,Authentication Failed,171,14,3,0,6.79,378.76,0,0
TXN000389,798.74,Card,Authentication Failed,644,17,2,2,21.83,780.48,0,0
TXN000390,1029.2,Net Banking,Authentication Failed,1376,23,4,0,0.15,1111.83,1,1
TXN000391,268.17,Wallet,Authentication Failed,1128,11,3,0,8.77,1778.64,1,0
TXN000392,2184.36,UPI,Network Error,1030,15,7,0,3.11,2133.92,1,0
TXN000393,712.78,UPI,Expired Card,337,18,6,0,53.7,922.26,0,0
TXN000394,89.54,Net Banking,Network Error,1400,17,7,1,22.87,446.98,1,0
TXN000395,1073.32,UPI,Insufficient Funds,1472,14,5,0,12.6,336.14,1,0
TXN000396,562.61,Net Banking,Limit Exceeded,1150,17,6,0,4.99,4825.25,0,0
TXN000397,5013.75,Net Banking,Network Error,305,23,8,1,0.35,1196.98,0,0
TXN000398,647.49,Card,Expired Card,862,19,5,1,25.37,1035.29,0,0
TXN000399,408.35,Card,Network Error,1173,11,4,1,12.34,650.53,1,0
TXN000400,1732.19,Card,Network Error,713,17,3,3,1.69,2056.67,0,0
TXN000401,605.22,UPI,Insufficient Funds,1123,19,2,1,15.4,626.12,0,0
TXN000402,543.75,Net Banking,Bank Decline,1327,14,3,0,0.74,2164.82,0,1
TXN000403,1734.63,Card,Insufficient Funds,453,27,4,2,10.22,2203.18,0,0
TXN000404,429.91,Net Banking,Insufficient Funds,486,17,3,0,10.43,1243.74,0,0
TXN000405,295.44,UPI,Authentication Failed,740,17,3,1,35.87,1616.08,0,1
TXN000406,5184.34,Net Banking,Insufficient Funds,880,17,2,1,78.67,627.87,1,1
TXN000407,1847.43,UPI,Bank Decline,1288,11,2,0,2.8,1100.22,1,1
TXN000408,864.55,UPI,Network Error,528,21,4,0,21.8,445.27,1,1
TXN000409,1093.21,Net Banking,Network Error,1405,14,3,0,36.96,768.81,0,0
TXN000410,1728.96,UPI,Insufficient Funds,1457,19,5,2,10.12,351.68,0,1
TXN000411,2633.33,UPI,Limit Exceeded,1131,9,9,2,7.12,300.9,1,0
TXN000412,555.36,Wallet,Limit Exceeded,628,16,6,0,0.36,646.82,1,0
TXN000413,1524.67,Wallet,Bank Decline,765,19,7,1,14.92,520.8,1,1
TXN000414,695.04,Card,Bank Decline,250,16,1,0,3.58,1105.8,0,0
TXN000415,925.11,Card,Authentication Failed,29,16,3,0,1.39,1391.35,0,1
TXN000416,1267.27,Card,Limit Exceeded,1384,15,3,1,0.07,1433.29,0,1
TXN000417,1090.06,UPI,Expired Card,472,17,2,0,58.39,888.84,0,1
TXN000418,2126.03,UPI,Insufficient Funds,1255,8,3,0,35.14,2434.24,0,1
TXN000419,1699.99,Card,Bank Decline,871,14,4,3,58.99,1408.93,0,0
TXN000420,282.21,Card,Network Error,1474,16,1,0,51.17,1015.21,0,0
TXN000421,323.1,Net Banking,Insufficient Funds,275,21,3,2,17.67,2044.13,0,1
TXN000422,786.23,Net Banking,Bank Decline,539,10,3,0,16.77,1222.41,1,1
TXN000423,5686.0,UPI,Network Error,320,14,2,1,33.8,1340.23,1,1
TXN000424,509.57,Card,Bank Decline,126,8,8,0,52.73,371.99,0,1
TXN000425,909.23,UPI,Limit Exceeded,987,24,10,1,16.02,710.59,1,1
TXN000426,676.74,Card,Limit Exceeded,1150,11,8,1,2.3,1323.92,1,1
TXN000427,666.05,Card,Bank Decline,716,12,1,0,2.54,994.01,0,1
TXN000428,1287.45,Net Banking,Limit Exceeded,142,16,4,3,19.41,2093.39,0,0
TXN000429,3868.8,UPI,Insufficient Funds,1107,15,4,0,1.52,1606.9,1,1
TXN000430,1653.04,UPI,Limit Exceeded,1384,20,6,2,17.03,1602.55,0,0
TXN000431,532.1,UPI,Insufficient Funds,1088,16,4,1,59.78,569.77,0,1
TXN000432,13067.8,Card,Insufficient Funds,942,23,3,0,0.06,2947.76,0,1
TXN000433,1176.99,Card,Expired Card,1116,20,3,0,3.7,2629.11,0,1
TXN000434,652.3,UPI,Network Error,7,26,4,0,52.06,1307.17,1,1
TXN000435,3908.41,UPI,Authentication Failed,83,18,5,0,12.08,636.17,0,1
TXN000436,718.98,Card,Bank Decline,967,12,3,0,6.08,423.5,0,1
TXN000437,4898.2,UPI,Bank Decline,1474,23,5,0,5.15,741.98,1,0
TXN000438,500.91,Net Banking,Network Error,587,25,1,2,35.9,772.03,0,0
TXN000439,3972.01,Card,Bank Decline,154,17,6,0,10.1,1859.21,0,1
TXN000440,1314.15,UPI,Bank Decline,580,13,2,1,18.17,2346.03,0,0
TXN000441,3505.0,UPI,Expired Card,192,15,4,0,6.68,535.75,1,1
TXN000442,6072.89,Wallet,Limit Exceeded,528,25,3,1,14.17,789.73,0,1
TXN000443,395.7,UPI,Authentication Failed,168,18,6,0,28.62,1348.21,1,1
TXN000444,3457.13,UPI,Authentication Failed,1320,21,5,3,7.44,1030.38,0,1
TXN000445,308.58,Net Banking,Bank Decline,1451,17,2,1,9.13,2196.97,0,1
TXN000446,427.32,Net Banking,Expired Card,202,24,4,0,10.54,525.58,0,0
TXN000447,532.15,Wallet,Bank Decline,40,25,6,1,16.44,2188.41,1,0
TXN000448,1725.5,Card,Expired Card,414,23,3,0,6.53,755.99,0,1
TXN000449,1129.71,UPI,Network Error,1327,13,3,3,10.62,3592.96,1,0
TXN000450,943.48,UPI,Authentication Failed,543,13,7,1,14.29,1886.45,1,1
TXN000451,1250.89,Net Banking,Expired Card,42,15,6,0,7.88,1873.88,0,1
TXN000452,1867.14,Card,Authentication Failed,1294,22,6,0,0.13,463.69,0,1
TXN000453,2001.04,Card,Limit Exceeded,1412,24,2,1,5.66,349.19,1,1
TXN000454,2935.84,Net Banking,Authentication Failed,120,16,5,0,30.46,654.76,0,1
TXN000455,5642.21,UPI,Limit Exceeded,611,25,9,1,6.0,642.53,1,0
TXN000456,1075.75,Card,Bank Decline,449,17,4,0,31.1,890.5,0,1
TXN000457,686.1,UPI,Bank Decline,1193,26,3,1,9.47,505.16,0,1
TXN000458,1904.9,Card,Bank Decline,44,19,5,1,36.22,2028.23,0,1
TXN000459,391.57,UPI,Insufficient Funds,98,22,4,3,8.47,1265.45,0,1
TXN000460,595.36,UPI,Network Error,637,15,3,3,6.23,271.16,0,1
TXN000461,2695.78,UPI,Network Error,678,19,5,0,4.88,801.47,0,1
TXN000462,980.72,Card,Network Error,107,13,4,3,6.49,1411.71,1,0
TXN000463,369.68,Card,Authentication Failed,513,15,0,4,3.98,821.84,0,1
TXN000464,286.91,Card,Authentication Failed,185,16,5,2,24.99,515.57,0,0
TXN000465,1145.78,Wallet,Insufficient Funds,290,18,3,0,72.15,544.33,0,0
TXN000466,3064.71,UPI,Bank Decline,361,18,6,0,9.11,1143.76,1,1
TXN000467,3028.1,UPI,Bank Decline,1327,18,6,0,7.3,442.96,0,1
TXN000468,1211.72,Net Banking,Bank Decline,494,16,2,1,18.27,992.61,0,0
TXN000469,6687.65,UPI,Limit Exceeded,1012,21,7,0,10.13,724.53,1,1
TXN000470,997.91,Wallet,Network Error,285,14,5,0,0.89,1435.16,0,1
TXN000471,968.06,UPI,Network Error,550,11,3,0,7.6,1424.73,1,0
TXN000472,108.78,Wallet,Authentication Failed,656,13,0,0,28.98,3810.5,0,1
TXN000473,733.17,UPI,Limit Exceeded,937,15,6,1,1.28,871.2,0,1
TXN000474,2360.94,Net Banking,Insufficient Funds,361,14,2,1,5.39,2161.27,1,1
TXN000475,4480.84,Card,Expired Card,1349,18,4,0,66.29,1628.7,1,1
TXN000476,519.46,Wallet,Bank Decline,201,18,6,4,5.99,547.65,1,0
TXN000477,1662.42,UPI,Bank Decline,810,16,0,0,34.33,3368.82,0,1
TXN000478,2813.52,Card,Insufficient Funds,99,18,1,4,41.29,1199.03,0,0
TXN000479,1107.75,Wallet,Network Error,439,21,4,0,20.61,3074.18,0,1
TXN000480,140.48,Card,Bank Decline,564,18,4,3,11.58,527.14,0,1
TXN000481,1369.99,Card,Bank Decline,1057,23,1,3,56.03,2045.27,1,0
TXN000482,2176.1,Card,Expired Card,1445,16,2,1,59.59,353.98,0,0
TXN000483,467.46,Card,Limit Exceeded,168,11,5,2,18.2,221.15,0,0
TXN000484,872.41,Card,Bank Decline,107,24,2,1,24.63,4316.39,0,1
TXN000485,387.63,Card,Insufficient Funds,705,9,2,2,38.26,2042.19,1,0
TXN000486,108.51,Net Banking,Limit Exceeded,164,20,6,1,2.04,2691.97,0,0
TXN000487,2763.64,UPI,Insufficient Funds,498,19,5,0,14.99,904.83,0,1
TXN000488,1092.94,UPI,Authentication Failed,925,13,7,0,35.85,723.62,0,1
TXN000489,4618.88,Wallet,Network Error,1039,18,6,0,43.98,1676.87,1,0
TXN000490,2372.24,Net Banking,Bank Decline,1242,13,2,0,142.73,536.85,0,0
TXN000491,797.28,Card,Bank Decline,1469,16,5,4,23.76,535.77,1,1
TXN000492,1017.53,Card,Insufficient Funds,830,16,0,0,4.22,747.75,1,1
TXN000493,1825.41,UPI,Bank Decline,685,21,4,1,18.11,2014.35,1,0
TXN000494,2618.08,UPI,Insufficient Funds,792,16,3,0,82.05,546.41,0,1
TXN000495,1466.16,Card,Network Error,998,13,3,1,15.94,2106.54,0,1
TXN000496,2966.19,UPI,Insufficient Funds,117,24,6,1,8.77,1456.1,0,0
TXN000497,839.66,Card,Network Error,847,17,5,2,5.7,1476.18,1,0
TXN000498,447.01,UPI,Network Error,209,21,3,0,7.73,376.67,1,1
TXN000499,1034.5,Wallet,Bank Decline,1095,15,6,4,23.97,711.83,0,0
TXN000500,1319.05,Wallet,Insufficient Funds,1191,18,7,0,4.25,949.94,1,0
TXN000501,371.9,Card,Insufficient Funds,420,22,2,1,18.43,1359.61,0,1
TXN000502,329.29,Card,Insufficient Funds,696,17,3,0,17.75,722.6,0,1
TXN000503,1640.32,UPI,Limit Exceeded,272,22,2,0,5.52,3139.17,0,0
TXN000504,760.73,Net Banking,Bank Decline,578,17,2,1,12.63,916.6,0,1
TXN000505,944.58,Card,Limit Exceeded,211,10,4,0,36.24,1373.39,1,0
TXN000506,793.36,UPI,Bank Decline,590,19,3,0,28.55,1131.12,1,1
TXN000507,4309.34,Net Banking,Bank Decline,1186,13,4,2,15.88,1739.15,0,0
TXN000508,3413.81,Net Banking,Network Error,179,16,2,0,19.81,1099.53,1,0
TXN000509,360.1,Net Banking,Expired Card,314,23,5,1,0.64,484.54,0,1
TXN000510,678.91,Card,Bank Decline,456,17,5,1,1.68,859.62,1,0
TXN000511,2356.67,Card,Insufficient Funds,68,19,3,2,8.45,607.86,0,0
TXN000512,1885.11,UPI,Network Error,1403,14,6,0,8.71,278.25,0,0
TXN000513,1056.47,Net Banking,Bank Decline,1490,13,3,0,6.37,2331.98,0,1
TXN000514,393.92,Net Banking,Bank Decline,481,19,8,1,18.93,3008.71,0,1
TXN000515,593.31,UPI,Expired Card,1411,20,2,1,16.81,937.62,1,1
TXN000516,688.77,UPI,Network Error,92,15,2,3,20.77,961.53,0,0
TXN000517,1407.11,UPI,Network Error,1173,15,5,2,4.73,692.89,0,1
TXN000518,5081.46,Net Banking,Network Error,1037,16,1,2,0.05,1118.35,0,0
TXN000519,591.0,Wallet,Limit Exceeded,301,20,3,1,61.52,2866.96,0,1
TXN000520,435.53,UPI,Expired Card,745,16,8,4,26.66,2939.97,1,1
TXN000521,994.53,Card,Network Error,532,14,3,2,10.99,1192.07,0,0
TXN000522,2775.44,UPI,Expired Card,40,27,6,1,0.81,366.11,0,0
TXN000523,298.21,Wallet,Authentication Failed,758,23,9,0,4.0,2196.72,0,0
TXN000524,4057.29,Net Banking,Bank Decline,1359,18,6,0,0.98,697.51,1,0
TXN000525,939.33,Net Banking,Bank Decline,786,17,2,0,11.67,830.32,0,1
TXN000526,566.29,Card,Limit Exceeded,644,20,5,0,4.41,1453.46,0,1
TXN000527,259.78,UPI,Network Error,1064,21,7,0,13.92,697.71,0,0
TXN000528,2071.17,UPI,Insufficient Funds,801,13,3,0,1.15,1447.11,1,1
TXN000529,940.06,UPI,Authentication Failed,412,14,4,0,22.33,964.52,1,1
TXN000530,1278.75,Net Banking,Insufficient Funds,1048,22,0,0,1.91,684.46,0,1
TXN000531,487.49,Net Banking,Limit Exceeded,1460,17,3,1,6.66,1366.33,0,1
TXN000532,822.88,Wallet,Limit Exceeded,434,28,6,0,18.65,731.83,0,0
TXN000533,707.74,Wallet,Authentication Failed,920,15,4,0,2.05,1075.99,0,1
TXN000534,1001.71,Card,Insufficient Funds,299,17,2,4,69.15,457.92,0,1
TXN000535,600.28,Card,Network Error,586,19,6,0,3.82,2651.91,1,1
TXN000536,275.68,Net Banking,Bank Decline,1110,14,3,0,0.66,416.15,0,1
TXN000537,12780.17,Net Banking,Bank Decline,1116,13,3,2,19.88,1001.53,0,1
TXN000538,321.48,UPI,Insufficient Funds,54,17,3,0,8.65,1773.69,0,0
TXN000539,1291.18,Card,Network Error,90,23,1,1,61.59,2263.68,0,0
TXN000540,222.56,UPI,Network Error,613,26,5,2,1.64,1050.76,0,1
TXN000541,181.75,Wallet,Insufficient Funds,314,15,4,1,7.89,787.28,0,1
TXN000542,1197.56,Card,Network Error,258,20,4,3,16.2,1209.94,1,0
TXN000543,1282.97,UPI,Limit Exceeded,186,18,6,1,14.15,413.76,0,1
TXN000544,3413.01,Card,Limit Exceeded,1340,20,2,1,12.05,247.78,0,1
TXN000545,1571.2,Card,Authentication Failed,432,22,3,2,8.72,1101.92,1,0
TXN000546,958.31,UPI,Bank Decline,45,14,1,0,32.4,1286.09,0,0
TXN000547,466.55,UPI,Authentication Failed,1309,16,5,0,2.67,1144.87,0,1
TXN000548,4226.42,Card,Authentication Failed,822,18,4,2,12.53,1271.08,0,1
TXN000549,2529.98,Card,Bank Decline,631,21,1,3,15.29,2785.24,0,1
TXN000550,357.2,Net Banking,Insufficient Funds,382,16,3,0,38.89,1119.62,0,1
TXN000551,1134.75,Card,Bank Decline,47,14,2,1,5.97,1471.21,0,0
TXN000552,1248.44,Net Banking,Bank Decline,53,10,1,0,5.76,813.61,0,1
TXN000553,803.45,Card,Network Error,191,19,7,0,29.88,501.47,1,1
TXN000554,2196.6,Card,Network Error,78,9,4,1,5.83,1851.94,0,1
TXN000555,2318.23,Net Banking,Limit Exceeded,575,19,5,1,1.0,259.53,0,1
TXN000556,923.86,UPI,Network Error,580,11,2,1,13.3,333.2,0,1
TXN000557,851.69,UPI,Insufficient Funds,348,11,5,2,25.62,3282.29,1,1
TXN000558,4226.22,UPI,Authentication Failed,575,15,5,0,3.0,1576.54,0,0
TXN000559,2539.07,Card,Bank Decline,970,14,4,3,25.84,1331.38,0,0
TXN000560,1170.43,Card,Authentication Failed,1273,17,5,1,7.88,3703.59,0,1
TXN000561,253.08,Card,Insufficient Funds,334,15,7,1,53.39,1662.16,1,1
TXN000562,1494.58,UPI,Authentication Failed,159,23,3,1,1.64,623.54,0,1
TXN000563,2055.5,UPI,Insufficient Funds,1285,16,1,0,6.82,721.38,0,1
TXN000564,91.92,UPI,Bank Decline,735,22,3,0,4.25,2837.55,0,1
TXN000565,1375.65,UPI,Insufficient Funds,1454,18,7,1,40.89,993.29,0,0
TXN000566,753.69,Card,Expired Card,238,18,7,2,5.89,1049.58,0,1
TXN000567,898.95,UPI,Authentication Failed,182,15,6,0,5.56,440.12,1,1
TXN000568,484.62,Card,Bank Decline,557,22,7,1,21.96,728.03,0,1
TXN000569,959.71,Net Banking,Authentication Failed,149,22,5,0,53.6,1068.59,0,0
TXN000570,3838.33,UPI,Network Error,23,25,2,0,16.06,2501.55,0,1
TXN000571,733.8,Card,Expired Card,255,21,5,2,51.22,3105.41,1,1
TXN000572,2614.99,Net Banking,Limit Exceeded,1065,20,5,0,19.31,1449.29,0,0
TXN000573,530.76,UPI,Bank Decline,807,19,9,0,3.95,1670.67,0,1
TXN000574,2170.86,Card,Bank Decline,1006,11,4,1,24.57,881.12,1,1
TXN000575,1098.27,Net Banking,Authentication Failed,1005,14,5,0,6.33,619.51,1,1
TXN000576,1505.41,Net Banking,Authentication Failed,152,11,5,2,6.65,940.56,0,0
TXN000577,1103.72,UPI,Authentication Failed,932,27,4,1,29.78,1656.4,0,1
TXN000578,1953.67,Net Banking,Authentication Failed,733,15,1,2,5.39,511.56,1,1
TXN000579,108.76,Card,Insufficient Funds,171,10,6,0,7.3,541.4,0,0
TXN000580,305.56,UPI,Limit Exceeded,1141,16,3,2,78.44,1846.28,1,1
TXN000581,1596.19,Card,Bank Decline,653,26,3,0,3.35,313.21,1,0
TXN000582,174.31,Wallet,Authentication Failed,1104,21,4,2,18.0,455.72,0,0
TXN000583,680.26,Card,Network Error,674,21,1,3,9.03,960.43,0,0
TXN000584,1044.29,UPI,Network Error,360,17,3,3,6.93,4965.35,0,1
TXN000585,520.44,Card,Network Error,1304,17,3,3,2.57,728.97,0,1
TXN000586,588.51,UPI,Bank Decline,949,22,4,1,13.69,1307.67,1,1
TXN000587,1400.28,UPI,Insufficient Funds,1309,19,6,3,15.19,972.54,1,0
TXN000588,2719.94,UPI,Authentication Failed,1061,20,5,0,20.96,1036.21,1,1
TXN000589,462.85,UPI,Limit Exceeded,532,25,8,0,27.92,273.53,0,1
TXN000590,653.57,UPI,Insufficient Funds,516,16,4,0,9.58,2777.16,0,0
TXN000591,567.85,UPI,Limit Exceeded,184,21,1,1,13.92,624.4,1,1
TXN000592,124.06,Card,Network Error,335,16,3,0,1.21,463.29,0,1
TXN000593,1245.81,UPI,Bank Decline,807,19,4,2,9.72,5195.65,1,0
TXN000594,2543.37,UPI,Bank Decline,694,16,6,0,2.55,835.12,1,1
TXN000595,2737.99,Net Banking,Authentication Failed,1202,9,2,3,0.01,2701.46,0,0
TXN000596,500.85,Card,Expired Card,1426,24,4,0,1.11,516.74,0,1
TXN000597,355.48,Card,Network Error,944,10,2,0,0.45,2053.79,1,1
TXN000598,1118.17,UPI,Network Error,986,19,2,2,8.96,1940.06,0,0
TXN000599,2313.11,UPI,Insufficient Funds,741,17,3,0,8.73,958.53,0,1
TXN000600,1260.63,UPI,Network Error,1065,21,2,2,3.99,1253.92,0,0
TXN000601,1422.79,UPI,Insufficient Funds,303,17,12,3,11.27,630.42,1,1
TXN000602,3064.52,UPI,Insufficient Funds,1499,25,5,0,1.49,2139.08,1,1
TXN000603,563.84,UPI,Expired Card,628,18,1,2,6.21,1030.23,0,0
TXN000604,899.67,UPI,Authentication Failed,1265,18,7,3,0.84,417.22,1,1
TXN000605,4774.98,UPI,Bank Decline,915,23,3,0,0.12,1611.49,1,1
TXN000606,918.62,Card,Insufficient Funds,1069,13,4,2,15.92,1187.62,0,0
TXN000607,350.51,UPI,Expired Card,1249,15,2,0,22.74,1222.66,1,0
TXN000608,600.39,UPI,Authentication Failed,1247,24,2,2,5.39,379.18,1,1
TXN000609,471.37,Card,Limit Exceeded,712,15,7,1,21.24,3897.63,0,1
TXN000610,1512.39,Card,Authentication Failed,634,19,1,0,17.79,1044.2,1,1
TXN000611,489.63,UPI,Network Error,679,18,0,1,26.89,1144.33,1,0
TXN000612,1399.58,Net Banking,Limit Exceeded,426,19,4,0,4.14,1069.02,0,0
TXN000613,565.4,Card,Insufficient Funds,659,23,3,2,11.8,2127.9,1,0
TXN000614,162.22,UPI,Bank Decline,830,17,5,0,4.26,2399.87,1,1
TXN000615,1445.13,Net Banking,Bank Decline,1204,12,3,0,36.82,1400.3,0,1
TXN000616,1253.4,Net Banking,Network Error,719,22,5,0,18.66,3077.78,1,1
TXN000617,1747.57,UPI,Authentication Failed,873,20,3,0,1.6,1428.69,0,1
TXN000618,598.43,UPI,Authentication Failed,820,16,5,1,8.2,916.7,0,1
TXN000619,543.71,Net Banking,Insufficient Funds,874,17,7,1,0.7,736.27,0,1
TXN000620,1573.91,Card,Insufficient Funds,119,20,1,1,75.33,1271.96,1,1
TXN000621,4303.21,UPI,Bank Decline,946,14,5,1,31.2,155.89,1,1
TXN000622,1107.71,UPI,Bank Decline,180,22,2,1,7.84,984.08,0,0
TXN000623,1607.0,UPI,Network Error,1017,19,2,1,8.73,931.85,0,0
TXN000624,821.04,Card,Authentication Failed,80,15,2,1,8.3,671.17,0,0
TXN000625,273.34,Card,Authentication Failed,643,24,8,2,19.29,1073.5,0,0
TXN000626,2619.36,UPI,Expired Card,38,22,4,0,7.7,1451.73,0,0
TXN000627,2483.87,Card,Limit Exceeded,1284,21,2,2,4.3,1596.41,0,1
TXN000628,2079.11,Card,Network Error,503,26,6,0,5.62,1182.14,0,1
TXN000629,930.99,UPI,Insufficient Funds,1143,19,5,0,28.58,1141.24,0,0
TXN000630,1876.85,UPI,Network Error,201,16,5,2,1.95,3228.56,0,1
TXN000631,2451.33,Card,Network Error,534,15,3,1,10.12,3023.52,1,1
TXN000632,4713.3,Net Banking,Limit Exceeded,447,25,2,0,9.07,808.71,1,0
TXN000633,2669.57,Card,Insufficient Funds,730,15,5,0,14.65,2299.0,1,1
TXN000634,1161.47,Card,Bank Decline,30,18,6,3,1.13,647.48,0,0
TXN000635,337.84,UPI,Bank Decline,296,12,4,0,0.61,1116.03,0,1
TXN000636,1261.55,Card,Authentication Failed,902,11,7,0,21.35,657.48,1,0
TXN000637,1381.49,Card,Bank Decline,314,23,3,0,13.33,1591.14,0,1
TXN000638,2075.85,UPI,Limit Exceeded,310,20,3,1,2.33,661.14,0,1
TXN000639,3708.94,UPI,Limit Exceeded,637,15,3,4,8.75,1143.8,0,0
TXN000640,1006.63,UPI,Bank Decline,957,24,8,0,13.36,1245.77,0,1
TXN000641,7265.47,UPI,Network Error,44,18,4,0,7.84,667.14,0,0
TXN000642,225.12,UPI,Authentication Failed,392,17,2,1,2.18,1528.44,1,1
TXN000643,1599.44,UPI,Network Error,751,21,1,0,2.94,2877.35,0,0
TXN000644,534.5,UPI,Authentication Failed,88,13,5,4,5.07,1303.25,1,1
TXN000645,197.06,UPI,Insufficient Funds,1148,17,5,0,0.02,1484.42,1,1
TXN000646,914.52,Net Banking,Insufficient Funds,56,11,3,0,23.48,3026.59,0,1
TXN000647,295.46,Card,Authentication Failed,675,15,6,0,20.88,749.16,0,1
TXN000648,948.34,Card,Limit Exceeded,80,18,1,2,38.35,1799.22,0,1
